Version, File Name, NR, NAuth, Loc Added, Avg Loc Added, Max Loc Added, Churn, Avg Churn, Max Churn, Chg Set Size, Avg Chg Set, Max Chg Set, Buggy
13,src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java,10.0,2.0,81.0,8.1,22.0,28.0,2.8,20.0,488.0,48.8,167.0,NO
13,src/java/test/org/apache/zookeeper/server/ZooKeeperServerTest.java,8.0,4.0,170.0,21.25,70.0,67.0,8.375,22.0,326.0,40.75,151.0,YES
13,src/java/test/org/apache/zookeeper/test/ChrootTest.java,6.0,4.0,165.0,27.5,132.0,136.0,22.666666,132.0,304.0,50.666668,167.0,NO
13,src/java/test/org/apache/zookeeper/test/WatchedEventTest.java,4.0,2.0,113.0,28.25,95.0,94.0,23.5,95.0,155.0,38.75,67.0,NO
13,src/java/main/org/apache/jute/BinaryOutputArchive.java,4.0,3.0,9.0,2.25,5.0,-3.0,-0.75,0.0,262.0,65.5,151.0,NO
13,src/java/main/org/apache/jute/CsvInputArchive.java,5.0,3.0,4.0,0.8,2.0,-6.0,-1.2,0.0,288.0,57.6,151.0,NO
13,src/java/main/org/apache/jute/CsvOutputArchive.java,5.0,3.0,11.0,2.2,4.0,2.0,0.4,3.0,281.0,56.2,151.0,NO
13,src/java/main/org/apache/jute/RecordReader.java,4.0,3.0,7.0,1.75,6.0,-5.0,-1.25,0.0,262.0,65.5,151.0,NO
13,src/java/main/org/apache/jute/RecordWriter.java,4.0,3.0,8.0,2.0,6.0,-24.0,-6.0,0.0,262.0,65.5,151.0,NO
13,src/java/main/org/apache/jute/XmlOutputArchive.java,5.0,3.0,16.0,3.2,10.0,-1.0,-0.2,0.0,288.0,57.6,151.0,NO
13,src/java/main/org/apache/jute/compiler/JBuffer.java,6.0,4.0,13.0,2.1666667,7.0,-1.0,-0.16666667,0.0,272.0,45.333332,151.0,NO
13,src/java/main/org/apache/zookeeper/server/auth/DigestLoginModule.java,1.0,1.0,61.0,61.0,61.0,0.0,0.0,61.0,19.0,19.0,19.0,NO
13,src/java/test/org/apache/zookeeper/test/QuorumHammerTest.java,5.0,3.0,64.0,12.8,48.0,51.0,10.2,48.0,279.0,55.8,167.0,NO
13,src/java/main/org/apache/zookeeper/ClientWatchManager.java,4.0,3.0,47.0,11.75,41.0,40.0,10.0,41.0,35.0,8.75,25.0,NO
13,src/recipes/election/src/java/org/apache/zookeeper/recipes/leader/LeaderElectionAware.java,1.0,1.0,37.0,37.0,37.0,0.0,0.0,37.0,3.0,3.0,3.0,NO
13,src/recipes/election/src/java/org/apache/zookeeper/recipes/leader/LeaderOffer.java,1.0,1.0,84.0,84.0,84.0,0.0,0.0,84.0,3.0,3.0,3.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TxnLogSource.java,3.0,3.0,382.0,127.333336,377.0,376.0,125.333336,377.0,218.0,72.666664,167.0,NO
13,src/java/test/org/apache/zookeeper/server/SerializationPerfTest.java,8.0,4.0,53.0,6.625,25.0,31.0,3.875,18.0,509.0,63.625,167.0,NO
13,src/java/main/org/apache/zookeeper/server/quorum/StateSummary.java,1.0,1.0,57.0,57.0,57.0,0.0,0.0,57.0,13.0,13.0,13.0,NO
13,src/java/main/org/apache/zookeeper/server/util/ZxidUtils.java,1.0,1.0,34.0,34.0,34.0,0.0,0.0,34.0,13.0,13.0,13.0,NO
13,src/java/test/org/apache/zookeeper/server/ServerCnxnFactoryAccessor.java,1.0,1.0,24.0,24.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,NO
13,src/java/main/org/apache/zookeeper/server/quorum/ReadOnlyBean.java,1.0,1.0,38.0,38.0,38.0,0.0,0.0,38.0,3.0,3.0,3.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterParser.java,2.0,2.0,132.0,66.0,131.0,131.0,65.5,131.0,200.0,100.0,167.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JEntry.java,2.0,2.0,41.0,20.5,40.0,40.0,20.0,40.0,200.0,100.0,167.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogIterator.java,2.0,2.0,27.0,13.5,26.0,26.0,13.0,26.0,200.0,100.0,167.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogServer.java,2.0,2.0,67.0,33.5,66.0,66.0,33.0,66.0,200.0,100.0,167.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSkipList.java,2.0,2.0,98.0,49.0,94.0,95.0,47.5,94.0,200.0,100.0,167.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MergedLogSource.java,2.0,2.0,221.0,110.5,218.0,219.0,109.5,218.0,200.0,100.0,167.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TransactionEntry.java,2.0,2.0,60.0,30.0,59.0,59.0,29.5,59.0,200.0,100.0,167.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/FileLoader.java,2.0,2.0,61.0,30.5,60.0,60.0,30.0,60.0,200.0,100.0,167.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Fs.java,2.0,2.0,70.0,35.0,69.0,69.0,34.5,69.0,200.0,100.0,167.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/GraphData.java,2.0,2.0,88.0,44.0,84.0,85.0,42.5,84.0,200.0,100.0,167.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/RestMain.java,3.0,1.0,201.0,67.0,120.0,151.0,50.333332,78.0,207.0,69.0,167.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/ZooKeeperService.java,3.0,1.0,322.0,107.333336,209.0,242.0,80.666664,131.0,207.0,69.0,167.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/SessionsResource.java,2.0,1.0,137.0,68.5,134.0,135.0,67.5,134.0,187.0,93.5,167.0,NO
13,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,2.0,1.0,86.0,43.0,43.0,43.0,21.5,43.0,190.0,95.0,167.0,NO
13,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorReadOnlyManager.java,2.0,1.0,198.0,99.0,99.0,99.0,49.5,99.0,190.0,95.0,167.0,NO
13,src/java/main/org/apache/zookeeper/server/Stats.java,2.0,2.0,69.0,34.5,68.0,68.0,34.0,68.0,223.0,111.5,167.0,NO
13,src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java,8.0,3.0,165.0,20.625,127.0,14.0,1.75,10.0,531.0,66.375,167.0,NO
13,src/java/main/org/apache/zookeeper/server/quorum/AckRequestProcessor.java,5.0,3.0,24.0,4.8,9.0,11.0,2.2,8.0,438.0,87.6,167.0,NO
13,src/java/main/org/apache/zookeeper/server/quorum/Election.java,5.0,3.0,23.0,4.6,18.0,19.0,3.8,18.0,353.0,70.6,167.0,NO
13,src/java/test/org/apache/zookeeper/test/ChrootAsyncTest.java,3.0,3.0,54.0,18.0,48.0,47.0,15.666667,48.0,240.0,80.0,167.0,NO
13,src/java/test/org/apache/zookeeper/test/ChrootClientTest.java,5.0,4.0,61.0,12.2,48.0,54.0,10.8,48.0,298.0,59.6,167.0,NO
13,src/java/test/org/apache/zookeeper/test/NullDataTest.java,4.0,3.0,80.0,20.0,72.0,75.0,18.75,72.0,276.0,69.0,167.0,NO
13,src/java/test/org/apache/zookeeper/test/ObserverQuorumHammerTest.java,4.0,3.0,45.0,11.25,43.0,39.0,9.75,43.0,274.0,68.5,167.0,NO
13,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/LockListener.java,2.0,2.0,39.0,19.5,38.0,38.0,19.0,38.0,173.0,86.5,167.0,NO
13,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ProtocolSupport.java,2.0,2.0,195.0,97.5,192.0,193.0,96.5,192.0,173.0,86.5,167.0,NO
13,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/WriteLock.java,2.0,2.0,298.0,149.0,295.0,296.0,148.0,295.0,173.0,86.5,167.0,NO
13,src/java/test/org/apache/zookeeper/test/DisconnectableZooKeeper.java,3.0,2.0,63.0,21.0,54.0,58.0,19.333334,54.0,126.0,42.0,67.0,NO
13,src/java/test/org/apache/zookeeper/test/NioNettySuiteHammerTest.java,1.0,1.0,30.0,30.0,30.0,0.0,0.0,30.0,56.0,56.0,56.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Credentials.java,1.0,1.0,47.0,47.0,47.0,0.0,0.0,47.0,20.0,20.0,20.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Endpoint.java,1.0,1.0,72.0,72.0,72.0,0.0,0.0,72.0,20.0,20.0,20.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPort.java,1.0,1.0,51.0,51.0,51.0,0.0,0.0,51.0,20.0,20.0,20.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPortSet.java,1.0,1.0,51.0,51.0,51.0,0.0,0.0,51.0,20.0,20.0,20.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/filters/HTTPBasicAuth.java,1.0,1.0,87.0,87.0,87.0,0.0,0.0,87.0,20.0,20.0,20.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZSession.java,1.0,1.0,55.0,55.0,55.0,0.0,0.0,55.0,20.0,20.0,20.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZNodeResource.java,3.0,2.0,519.0,173.0,375.0,412.0,137.33333,375.0,48.0,16.0,20.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterException.java,1.0,1.0,22.0,22.0,22.0,0.0,0.0,22.0,33.0,33.0,33.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSource.java,1.0,1.0,33.0,33.0,33.0,0.0,0.0,33.0,33.0,33.0,33.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/AndOp.java,1.0,1.0,33.0,33.0,33.0,0.0,0.0,33.0,33.0,33.0,33.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/Arg.java,1.0,1.0,36.0,36.0,36.0,0.0,0.0,36.0,33.0,33.0,33.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/EqualsOp.java,1.0,1.0,44.0,44.0,44.0,0.0,0.0,44.0,33.0,33.0,33.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/GreaterThanOp.java,1.0,1.0,70.0,70.0,70.0,0.0,0.0,70.0,33.0,33.0,33.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/LessThanOp.java,1.0,1.0,69.0,69.0,69.0,0.0,0.0,69.0,33.0,33.0,33.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NotOp.java,1.0,1.0,31.0,31.0,31.0,0.0,0.0,31.0,33.0,33.0,33.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NumberArg.java,1.0,1.0,28.0,28.0,28.0,0.0,0.0,28.0,33.0,33.0,33.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/OrOp.java,1.0,1.0,33.0,33.0,33.0,0.0,0.0,33.0,33.0,33.0,33.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/StringArg.java,1.0,1.0,28.0,28.0,28.0,0.0,0.0,28.0,33.0,33.0,33.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/SymbolArg.java,1.0,1.0,27.0,27.0,27.0,0.0,0.0,27.0,33.0,33.0,33.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/XorOp.java,1.0,1.0,40.0,40.0,40.0,0.0,0.0,40.0,33.0,33.0,33.0,NO
13,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/JsonServlet.java,1.0,1.0,85.0,85.0,85.0,0.0,0.0,85.0,33.0,33.0,33.0,NO
13,src/recipes/lock/test/org/apache/zookeeper/recipes/lock/WriteLockTest.java,2.0,2.0,162.0,81.0,151.0,156.0,78.0,151.0,8.0,4.0,6.0,NO
13,src/recipes/queue/test/org/apache/zookeeper/recipes/queue/DistributedQueueTest.java,2.0,2.0,302.0,151.0,273.0,286.0,143.0,273.0,3.0,1.5,2.0,NO
13,src/java/main/org/apache/jute/compiler/JBoolean.java,4.0,3.0,10.0,2.5,9.0,7.0,1.75,8.0,245.0,61.25,151.0,NO
13,src/java/main/org/apache/jute/compiler/JByte.java,4.0,3.0,2.0,0.5,1.0,-1.0,-0.25,0.0,245.0,61.25,151.0,NO
13,src/java/main/org/apache/jute/compiler/JCompType.java,4.0,3.0,16.0,4.0,15.0,11.0,2.75,13.0,245.0,61.25,151.0,NO
13,src/java/main/org/apache/jute/compiler/JDouble.java,4.0,3.0,2.0,0.5,1.0,-1.0,-0.25,0.0,245.0,61.25,151.0,NO
13,src/java/main/org/apache/jute/compiler/JField.java,4.0,3.0,43.0,10.75,42.0,41.0,10.25,42.0,245.0,61.25,151.0,NO
13,src/java/main/org/apache/jute/compiler/JFloat.java,4.0,3.0,2.0,0.5,1.0,-1.0,-0.25,0.0,245.0,61.25,151.0,NO
13,src/java/main/org/apache/jute/compiler/JInt.java,4.0,3.0,2.0,0.5,1.0,-1.0,-0.25,0.0,245.0,61.25,151.0,NO
13,src/java/main/org/apache/jute/compiler/JLong.java,4.0,3.0,2.0,0.5,1.0,-1.0,-0.25,0.0,245.0,61.25,151.0,NO
13,src/java/main/org/apache/jute/compiler/JMap.java,5.0,4.0,57.0,11.4,49.0,48.0,9.6,46.0,271.0,54.2,151.0,NO
13,src/java/main/org/apache/jute/compiler/JString.java,4.0,3.0,2.0,0.5,1.0,-1.0,-0.25,0.0,245.0,61.25,151.0,NO
13,src/java/main/org/apache/jute/compiler/JType.java,4.0,3.0,67.0,16.75,66.0,62.0,15.5,63.0,245.0,61.25,151.0,NO
13,src/java/main/org/apache/jute/compiler/JVector.java,5.0,4.0,54.0,10.8,49.0,47.0,9.4,47.0,271.0,54.2,151.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/RuntimeExceptionMapper.java,2.0,2.0,56.0,28.0,48.0,55.0,27.5,48.0,28.0,14.0,20.0,NO
13,src/java/test/org/apache/zookeeper/server/ToStringTest.java,2.0,2.0,42.0,21.0,38.0,38.0,19.0,38.0,68.0,34.0,67.0,NO
13,src/java/test/org/apache/zookeeper/test/ClientRetry.java,3.0,3.0,96.0,32.0,60.0,72.0,24.0,60.0,109.0,36.333332,67.0,NO
13,src/java/test/org/apache/zookeeper/test/GetChildren2Test.java,2.0,2.0,177.0,88.5,136.0,136.0,68.0,136.0,83.0,41.5,67.0,NO
13,src/java/test/org/apache/zookeeper/test/StatTest.java,3.0,2.0,285.0,95.0,198.0,205.0,68.333336,198.0,86.0,28.666666,67.0,NO
13,src/java/test/org/apache/zookeeper/test/WatcherFuncTest.java,11.0,5.0,705.0,64.09091,436.0,478.0,43.454544,436.0,431.0,39.18182,151.0,NO
13,src/java/main/org/apache/zookeeper/server/quorum/ObserverMXBean.java,1.0,1.0,37.0,37.0,37.0,0.0,0.0,37.0,24.0,24.0,24.0,NO
13,src/java/main/org/apache/zookeeper/server/quorum/QuorumStats.java,6.0,3.0,52.0,8.666667,17.0,-8.0,-1.3333334,3.0,407.0,67.833336,151.0,NO
13,src/java/main/org/apache/zookeeper/server/ConnectionMXBean.java,1.0,1.0,30.0,30.0,30.0,0.0,0.0,30.0,8.0,8.0,8.0,NO
13,src/java/main/org/apache/zookeeper/server/quorum/LearnerSyncRequest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
13,src/java/main/org/apache/jute/Index.java,3.0,2.0,1.0,0.33333334,1.0,-1.0,-0.33333334,0.0,230.0,76.666664,151.0,NO
13,src/java/main/org/apache/jute/InputArchive.java,3.0,2.0,1.0,0.33333334,1.0,-2.0,-0.6666667,0.0,230.0,76.666664,151.0,NO
13,src/java/main/org/apache/jute/XmlInputArchive.java,3.0,2.0,15.0,5.0,14.0,0.0,0.0,0.0,230.0,76.666664,151.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,1.0,1.0,80.0,80.0,80.0,0.0,0.0,80.0,20.0,20.0,20.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,1.0,1.0,76.0,76.0,76.0,0.0,0.0,76.0,20.0,20.0,20.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,1.0,1.0,41.0,41.0,41.0,0.0,0.0,41.0,20.0,20.0,20.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,1.0,1.0,63.0,63.0,63.0,0.0,0.0,63.0,20.0,20.0,20.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZStat.java,1.0,1.0,106.0,106.0,106.0,0.0,0.0,106.0,20.0,20.0,20.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/JAXBContextResolver.java,1.0,1.0,72.0,72.0,72.0,0.0,0.0,72.0,20.0,20.0,20.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/KeeperExceptionMapper.java,1.0,1.0,86.0,86.0,86.0,0.0,0.0,86.0,20.0,20.0,20.0,NO
13,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZErrorWriter.java,1.0,1.0,63.0,63.0,63.0,0.0,0.0,63.0,20.0,20.0,20.0,NO
13,src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/RestTestSuite.java,1.0,1.0,42.0,42.0,42.0,0.0,0.0,42.0,20.0,20.0,20.0,NO
13,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java,1.0,1.0,38.0,38.0,38.0,0.0,0.0,38.0,6.0,6.0,6.0,NO
13,src/java/main/org/apache/zookeeper/Quotas.java,1.0,1.0,68.0,68.0,68.0,0.0,0.0,68.0,15.0,15.0,15.0,NO
13,src/java/main/org/apache/zookeeper/StatsTrack.java,1.0,1.0,101.0,101.0,101.0,0.0,0.0,101.0,15.0,15.0,15.0,NO
13,src/java/systest/org/apache/zookeeper/test/system/DuplicateNameException.java,1.0,1.0,26.0,26.0,26.0,0.0,0.0,26.0,11.0,11.0,11.0,NO
13,src/java/systest/org/apache/zookeeper/test/system/Instance.java,1.0,1.0,59.0,59.0,59.0,0.0,0.0,59.0,11.0,11.0,11.0,NO
13,src/java/systest/org/apache/zookeeper/test/system/NoAssignmentException.java,1.0,1.0,24.0,24.0,24.0,0.0,0.0,24.0,11.0,11.0,11.0,NO
13,src/java/systest/org/apache/zookeeper/test/system/NoAvailableContainers.java,1.0,1.0,28.0,28.0,28.0,0.0,0.0,28.0,11.0,11.0,11.0,NO
13,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
13,src/java/main/org/apache/zookeeper/jmx/ZKMBeanInfo.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
13,src/java/main/org/apache/zookeeper/server/DataTreeMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
13,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
13,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
13,src/java/main/org/apache/zookeeper/server/quorum/QuorumMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
13,src/java/main/org/apache/zookeeper/server/quorum/ServerBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
13,src/java/main/org/apache/zookeeper/server/quorum/ServerMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
13,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,3.0,2.0,12.0,4.0,8.0,3.0,1.0,2.0,264.0,88.0,151.0,NO
14,src/java/test/org/apache/zookeeper/ZooKeeperTest.java,7.0,3.0,322.0,46.0,157.0,317.0,45.285713,157.0,9.0,1.2857143,3.0,YES
14,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,55.0,5.0,1901.0,34.563637,573.0,552.0,10.036364,120.0,1108.0,20.145454,167.0,YES
14,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,30.0,4.0,771.0,25.7,210.0,203.0,6.766667,58.0,631.0,21.033333,167.0,NO
14,src/java/main/org/apache/zookeeper/server/DataTree.java,45.0,6.0,1425.0,31.666666,327.0,751.0,16.688889,257.0,1046.0,23.244444,167.0,YES
14,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,58.0,8.0,3056.0,52.689655,850.0,308.0,5.3103447,254.0,1106.0,19.068966,167.0,YES
14,src/java/main/org/apache/zookeeper/server/NettyServerCnxn.java,8.0,3.0,858.0,107.25,820.0,851.0,106.375,820.0,283.0,35.375,167.0,YES
14,src/java/main/org/apache/zookeeper/server/ServerCnxn.java,17.0,4.0,516.0,30.352942,381.0,377.0,22.17647,324.0,543.0,31.941177,151.0,NO
14,src/java/main/org/apache/zookeeper/server/ZKDatabase.java,8.0,3.0,562.0,70.25,454.0,483.0,60.375,454.0,231.0,28.875,167.0,NO
14,src/java/main/org/apache/zookeeper/server/NettyServerCnxnFactory.java,7.0,5.0,426.0,60.857143,396.0,415.0,59.285713,396.0,270.0,38.57143,167.0,NO
14,src/java/test/org/apache/zookeeper/test/SessionTest.java,26.0,5.0,593.0,22.807692,114.0,358.0,13.769231,54.0,835.0,32.115383,167.0,NO
14,src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,32.0,4.0,343.0,10.71875,54.0,178.0,5.5625,49.0,1013.0,31.65625,167.0,YES
14,src/java/main/org/apache/zookeeper/server/ServerStats.java,8.0,4.0,61.0,7.625,25.0,-3.0,-0.375,8.0,404.0,50.5,151.0,NO
14,src/java/main/org/apache/zookeeper/server/SessionTracker.java,6.0,2.0,36.0,6.0,8.0,25.0,4.1666665,8.0,292.0,48.666668,151.0,YES
14,src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java,17.0,4.0,156.0,9.176471,36.0,54.0,3.1764705,19.0,702.0,41.294117,167.0,YES
14,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,42.0,7.0,952.0,22.666666,182.0,-3.0,-0.071428575,160.0,1107.0,26.357143,167.0,YES
14,src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,24.0,4.0,958.0,39.916668,480.0,660.0,27.5,480.0,384.0,16.0,167.0,NO
14,src/java/main/org/apache/zookeeper/server/quorum/Follower.java,29.0,6.0,756.0,26.068966,369.0,-199.0,-6.862069,25.0,908.0,31.310345,167.0,NO
14,src/java/main/org/apache/zookeeper/server/quorum/Leader.java,36.0,7.0,706.0,19.61111,90.0,240.0,6.6666665,75.0,904.0,25.11111,167.0,YES
14,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java,18.0,5.0,301.0,16.722221,56.0,135.0,7.5,50.0,342.0,19.0,167.0,YES
14,src/java/test/org/apache/zookeeper/server/PrepRequestProcessorTest.java,2.0,2.0,125.0,62.5,121.0,125.0,62.5,121.0,6.0,3.0,5.0,YES
14,src/java/main/org/apache/zookeeper/server/ServerConfig.java,11.0,4.0,157.0,14.272727,52.0,45.0,4.090909,14.0,333.0,30.272728,151.0,NO
14,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,18.0,4.0,207.0,11.5,74.0,123.0,6.8333335,74.0,495.0,27.5,167.0,NO
14,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,20.0,4.0,276.0,13.8,112.0,157.0,7.85,112.0,549.0,27.45,167.0,NO
14,src/java/test/org/apache/zookeeper/server/ZooKeeperServerMainTest.java,5.0,2.0,152.0,30.4,131.0,138.0,27.6,131.0,244.0,48.8,167.0,NO
14,src/java/test/org/apache/zookeeper/server/quorum/QuorumPeerMainTest.java,18.0,5.0,1008.0,56.0,183.0,665.0,36.944443,165.0,281.0,15.611111,67.0,YES
14,src/java/main/org/apache/zookeeper/ClientCnxn.java,55.0,7.0,1581.0,28.745455,169.0,449.0,8.163636,135.0,1018.0,18.50909,167.0,YES
14,src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java,23.0,4.0,441.0,19.173914,264.0,-72.0,-3.1304348,17.0,789.0,34.304348,167.0,YES
14,src/java/test/org/apache/zookeeper/test/ClientBase.java,46.0,6.0,895.0,19.456522,182.0,552.0,12.0,157.0,1084.0,23.565218,167.0,YES
14,src/java/main/org/apache/zookeeper/server/DataNode.java,18.0,4.0,203.0,11.277778,70.0,80.0,4.4444447,37.0,576.0,32.0,151.0,NO
14,src/java/main/org/apache/zookeeper/server/DataTreeBean.java,1.0,1.0,1.0,-9.0,1.0,0.0,0.0,-9.0,7.0,7.0,7.0,NO
14,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,35.0,6.0,1350.0,38.57143,284.0,389.0,11.114285,106.0,860.0,24.571428,167.0,YES
14,src/java/main/org/apache/zookeeper/server/quorum/LeaderBean.java,2.0,1.0,3.0,1.5,2.0,0.0,0.0,0.0,38.0,19.0,26.0,NO
14,src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java,51.0,6.0,657.0,12.882353,243.0,272.0,5.3333335,192.0,1094.0,21.450981,167.0,YES
14,src/java/main/org/apache/zookeeper/server/quorum/LearnerSessionTracker.java,2.0,2.0,11.0,5.5,7.0,7.0,3.5,4.0,17.0,8.5,12.0,YES
14,src/java/test/org/apache/zookeeper/test/QuorumBase.java,19.0,4.0,505.0,26.578947,147.0,355.0,18.68421,147.0,556.0,29.263159,167.0,NO
14,src/java/main/org/apache/zookeeper/Shell.java,2.0,2.0,476.0,238.0,475.0,476.0,238.0,475.0,51.0,25.5,32.0,NO
14,src/java/main/org/apache/zookeeper/Version.java,3.0,2.0,14.0,4.6666665,8.0,3.0,1.0,2.0,249.0,83.0,151.0,NO
14,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,35.0,6.0,1173.0,33.514286,414.0,875.0,25.0,273.0,483.0,13.8,167.0,YES
14,src/java/main/org/apache/zookeeper/server/LogFormatter.java,8.0,3.0,64.0,8.0,44.0,34.0,4.25,35.0,521.0,65.125,167.0,NO
14,src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,8.0,2.0,181.0,22.625,85.0,46.0,5.75,38.0,535.0,66.875,167.0,NO
14,src/java/main/org/apache/zookeeper/server/TraceFormatter.java,5.0,3.0,16.0,3.2,8.0,6.0,1.2,2.0,313.0,62.6,151.0,NO
14,src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,21.0,5.0,161.0,7.6666665,55.0,-8.0,-0.3809524,54.0,823.0,39.190475,167.0,NO
14,src/java/main/org/apache/zookeeper/server/quorum/Learner.java,13.0,5.0,546.0,42.0,375.0,481.0,37.0,375.0,324.0,24.923077,167.0,YES
