Version, File Name, NR, NAuth, Loc Added, Avg Loc Added, Max Loc Added, Churn, Avg Churn, Max Churn, Chg Set Size, Avg Chg Set, Max Chg Set, Buggy
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,2.0,2.0,76.0,38.0,74.0,74.0,37.0,74.0,376.0,188.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,5.0,3.0,116.0,23.2,93.0,101.0,20.2,93.0,511.0,102.2,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,1.0,1.0,27.0,27.0,27.0,0.0,0.0,27.0,5.0,5.0,5.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,1.0,1.0,22.0,22.0,22.0,0.0,0.0,22.0,206.0,206.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,8.0,4.0,512.0,64.0,426.0,489.0,61.125,426.0,602.0,75.25,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,1.0,1.0,62.0,62.0,62.0,0.0,0.0,62.0,206.0,206.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,3.0,3.0,63.0,21.0,58.0,59.0,19.666666,58.0,403.0,134.33333,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,4.0,3.0,104.0,26.0,91.0,99.0,24.75,91.0,412.0,103.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,2.0,2.0,28.0,14.0,27.0,27.0,13.5,27.0,376.0,188.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,2.0,2.0,79.0,39.5,77.0,77.0,38.5,77.0,376.0,188.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,13.0,4.0,1081.0,83.15385,703.0,846.0,65.07692,703.0,622.0,47.846153,206.0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,3.0,2.0,66.0,22.0,64.0,64.0,21.333334,64.0,21.0,7.0,15.0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,1.0,1.0,45.0,45.0,45.0,0.0,0.0,45.0,15.0,15.0,15.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,2.0,2.0,67.0,33.5,63.0,63.0,31.5,63.0,376.0,188.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,2.0,2.0,54.0,27.0,37.0,54.0,27.0,37.0,211.0,105.5,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,2.0,2.0,65.0,32.5,64.0,64.0,32.0,64.0,376.0,188.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,3.0,2.0,136.0,45.333332,124.0,132.0,44.0,124.0,400.0,133.33333,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,8.0,3.0,195.0,24.375,159.0,177.0,22.125,159.0,566.0,70.75,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,1.0,1.0,70.0,70.0,70.0,0.0,0.0,70.0,24.0,24.0,24.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,3.0,2.0,43.0,14.333333,36.0,36.0,12.0,36.0,409.0,136.33333,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,2.0,2.0,60.0,30.0,57.0,58.0,29.0,57.0,298.0,149.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,1.0,1.0,62.0,62.0,62.0,0.0,0.0,62.0,206.0,206.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,5.0,3.0,146.0,29.2,129.0,132.0,26.4,129.0,503.0,100.6,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,3.0,2.0,77.0,25.666666,73.0,74.0,24.666666,73.0,306.0,102.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,3.0,3.0,86.0,28.666666,82.0,83.0,27.666666,82.0,468.0,156.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,1.0,1.0,74.0,74.0,74.0,0.0,0.0,74.0,206.0,206.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,2.0,2.0,50.0,25.0,48.0,48.0,24.0,48.0,233.0,116.5,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,3.0,2.0,81.0,27.0,60.0,74.0,24.666666,60.0,378.0,126.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,4.0,4.0,94.0,23.5,70.0,86.0,21.5,70.0,415.0,103.75,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,9.0,3.0,477.0,53.0,241.0,355.0,39.444443,180.0,605.0,67.22222,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,1.0,1.0,53.0,53.0,53.0,0.0,0.0,53.0,206.0,206.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,18.0,4.0,968.0,53.77778,450.0,798.0,44.333332,450.0,614.0,34.11111,206.0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,3.0,2.0,83.0,27.666666,39.0,75.0,25.0,39.0,243.0,81.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,7.0,3.0,146.0,20.857143,78.0,125.0,17.857143,78.0,415.0,59.285713,206.0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,9.0,2.0,217.0,24.11111,81.0,200.0,22.222221,77.0,448.0,49.77778,206.0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,4.0,2.0,161.0,40.25,82.0,134.0,33.5,82.0,62.0,15.5,24.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,2.0,2.0,61.0,30.5,57.0,57.0,28.5,57.0,376.0,188.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,5.0,2.0,133.0,26.6,104.0,123.0,24.6,104.0,421.0,84.2,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,6.0,3.0,216.0,36.0,187.0,204.0,34.0,187.0,519.0,86.5,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,1.0,1.0,162.0,162.0,162.0,0.0,0.0,162.0,18.0,18.0,18.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,2.0,1.0,131.0,65.5,130.0,130.0,65.0,130.0,24.0,12.0,18.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,1.0,1.0,108.0,108.0,108.0,0.0,0.0,108.0,18.0,18.0,18.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,2.0,1.0,354.0,177.0,353.0,353.0,176.5,353.0,28.0,14.0,18.0,YES
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,3.0,2.0,86.0,28.666666,75.0,80.0,26.666666,75.0,387.0,129.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,1.0,1.0,28.0,28.0,28.0,0.0,0.0,28.0,206.0,206.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,3.0,2.0,59.0,19.666666,52.0,57.0,19.0,52.0,387.0,129.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,2.0,1.0,312.0,156.0,310.0,306.0,153.0,310.0,56.0,28.0,38.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,6.0,3.0,600.0,100.0,428.0,340.0,56.666668,428.0,530.0,88.333336,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,2.0,2.0,134.0,67.0,104.0,104.0,52.0,104.0,376.0,188.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,2.0,2.0,36.0,18.0,35.0,35.0,17.5,35.0,239.0,119.5,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,2.0,2.0,99.0,49.5,98.0,98.0,49.0,98.0,376.0,188.0,206.0,NO
3,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,4.0,4.0,132.0,33.0,78.0,117.0,29.25,78.0,492.0,123.0,206.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java,2.0,2.0,60.0,30.0,57.0,58.0,29.0,57.0,376.0,188.0,206.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java,1.0,1.0,51.0,51.0,51.0,0.0,0.0,51.0,206.0,206.0,206.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java,1.0,1.0,57.0,57.0,57.0,0.0,0.0,57.0,206.0,206.0,206.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java,12.0,4.0,733.0,61.083332,230.0,688.0,57.333332,230.0,630.0,52.5,206.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java,3.0,2.0,248.0,82.666664,194.0,198.0,66.0,194.0,20.0,6.6666665,11.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java,4.0,2.0,436.0,109.0,431.0,430.0,107.5,431.0,135.0,33.75,77.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,8.0,4.0,193.0,24.125,133.0,172.0,21.5,133.0,555.0,69.375,206.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,10.0,4.0,329.0,32.9,221.0,287.0,28.7,221.0,614.0,61.4,206.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java,1.0,1.0,35.0,35.0,35.0,0.0,0.0,35.0,9.0,9.0,9.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java,7.0,4.0,118.0,16.857143,61.0,103.0,14.714286,61.0,398.0,56.857143,206.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java,8.0,2.0,1249.0,156.125,679.0,1198.0,149.75,679.0,156.0,19.5,77.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java,7.0,3.0,152.0,21.714285,128.0,139.0,19.857143,128.0,410.0,58.57143,170.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java,9.0,2.0,113.0,12.555555,65.0,90.0,10.0,65.0,484.0,53.77778,206.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java,2.0,2.0,324.0,162.0,197.0,297.0,148.5,197.0,4.0,2.0,2.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java,6.0,2.0,258.0,43.0,207.0,231.0,38.5,207.0,151.0,25.166666,77.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java,4.0,2.0,445.0,111.25,320.0,399.0,99.75,320.0,142.0,35.5,77.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java,2.0,2.0,119.0,59.5,116.0,116.0,58.0,116.0,283.0,141.5,206.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,8.0,4.0,203.0,25.375,166.0,178.0,22.25,166.0,534.0,66.75,206.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,10.0,4.0,857.0,85.7,692.0,740.0,74.0,692.0,513.0,51.3,206.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java,1.0,1.0,36.0,36.0,36.0,0.0,0.0,36.0,9.0,9.0,9.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubRegular.java,1.0,1.0,36.0,36.0,36.0,0.0,0.0,36.0,9.0,9.0,9.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubSSL.java,1.0,1.0,36.0,36.0,36.0,0.0,0.0,36.0,9.0,9.0,9.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,8.0,3.0,316.0,39.5,172.0,300.0,37.5,172.0,542.0,67.75,206.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/meta/MetadataManagerFactoryTestCase.java,2.0,2.0,80.0,40.0,75.0,79.0,39.5,75.0,27.0,13.5,24.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestFactoryLayout.java,2.0,2.0,86.0,43.0,84.0,84.0,42.0,84.0,101.0,50.5,77.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManager.java,6.0,3.0,423.0,70.5,237.0,365.0,60.833332,237.0,150.0,25.0,77.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java,5.0,3.0,310.0,62.0,291.0,306.0,61.2,291.0,132.0,26.4,77.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,8.0,4.0,294.0,36.75,260.0,263.0,32.875,260.0,552.0,69.0,206.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java,4.0,3.0,46.0,11.5,26.0,41.0,10.25,26.0,95.0,23.75,77.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,1.0,1.0,170.0,170.0,170.0,0.0,0.0,170.0,206.0,206.0,206.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,15.0,3.0,311.0,20.733334,126.0,258.0,17.2,126.0,670.0,44.666668,206.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java,4.0,3.0,287.0,71.75,241.0,280.0,70.0,241.0,131.0,32.75,77.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java,6.0,4.0,143.0,23.833334,112.0,137.0,22.833334,112.0,441.0,73.5,206.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java,2.0,2.0,55.0,27.5,48.0,48.0,24.0,48.0,376.0,188.0,206.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java,9.0,3.0,832.0,92.44444,341.0,801.0,89.0,334.0,148.0,16.444445,77.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java,3.0,3.0,91.0,30.333334,76.0,86.0,28.666666,76.0,400.0,133.33333,206.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,7.0,4.0,375.0,53.57143,218.0,359.0,51.285713,214.0,506.0,72.28571,206.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java,5.0,2.0,297.0,59.4,272.0,269.0,53.8,272.0,129.0,25.8,77.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java,1.0,1.0,53.0,53.0,53.0,0.0,0.0,53.0,206.0,206.0,206.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java,6.0,4.0,316.0,52.666668,305.0,308.0,51.333332,305.0,596.0,99.333336,206.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java,1.0,1.0,54.0,54.0,54.0,0.0,0.0,54.0,206.0,206.0,206.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java,6.0,3.0,346.0,57.666668,268.0,308.0,51.333332,268.0,486.0,81.0,206.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java,4.0,3.0,59.0,14.75,52.0,55.0,13.75,52.0,414.0,103.5,206.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestMMSubscriptionManager.java,3.0,3.0,20.0,6.6666665,17.0,1.0,0.33333334,1.0,115.0,38.333332,77.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java,3.0,2.0,250.0,83.333336,246.0,247.0,82.333336,246.0,116.0,38.666668,77.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java,2.0,2.0,66.0,33.0,64.0,64.0,32.0,64.0,376.0,188.0,206.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java,3.0,2.0,208.0,69.333336,206.0,206.0,68.666664,206.0,107.0,35.666668,77.0,YES
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java,2.0,2.0,63.0,31.5,62.0,62.0,31.0,62.0,95.0,47.5,77.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubLoad.java,2.0,2.0,61.0,30.5,60.0,60.0,30.0,60.0,95.0,47.5,77.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java,2.0,2.0,326.0,163.0,321.0,321.0,160.5,321.0,95.0,47.5,77.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java,6.0,3.0,341.0,56.833332,311.0,329.0,54.833332,311.0,564.0,94.0,206.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java,2.0,2.0,48.0,24.0,47.0,47.0,23.5,47.0,283.0,141.5,206.0,NO
3,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java,3.0,2.0,95.0,31.666666,92.0,94.0,31.333334,92.0,404.0,134.66667,206.0,YES
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java,4.0,2.0,116.0,29.0,113.0,113.0,28.25,113.0,112.0,28.0,77.0,NO
3,hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java,2.0,2.0,52.0,26.0,51.0,51.0,25.5,51.0,376.0,188.0,206.0,NO
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,13.0,2.0,77.0,5.923077,31.0,37.0,2.8461537,31.0,427.0,32.846153,170.0,YES
3,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,5.0,2.0,13.0,2.6,4.0,5.0,1.0,3.0,337.0,67.4,170.0,YES
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,2.0,1.0,72.0,36.0,65.0,69.0,34.5,65.0,54.0,27.0,44.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,14.0,3.0,114.0,8.142858,36.0,-11.0,-0.78571427,14.0,426.0,30.428572,170.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,14.0,3.0,667.0,47.642857,378.0,577.0,41.214287,378.0,175.0,12.5,44.0,YES
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,5.0,2.0,346.0,69.2,317.0,295.0,59.0,317.0,110.0,22.0,77.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,20.0,3.0,743.0,37.15,377.0,695.0,34.75,377.0,188.0,9.4,40.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,6.0,2.0,999.0,166.5,684.0,981.0,163.5,684.0,46.0,7.6666665,17.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,9.0,2.0,619.0,68.77778,550.0,582.0,64.666664,550.0,100.0,11.111111,38.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,19.0,3.0,498.0,26.210526,139.0,191.0,10.052631,122.0,405.0,21.31579,170.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,11.0,3.0,155.0,14.090909,111.0,115.0,10.454545,99.0,352.0,32.0,170.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,4.0,2.0,285.0,71.25,274.0,273.0,68.25,274.0,28.0,7.0,18.0,YES
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java,4.0,3.0,465.0,116.25,371.0,462.0,115.5,371.0,100.0,25.0,77.0,NO
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java,1.0,1.0,418.0,418.0,418.0,0.0,0.0,418.0,2.0,2.0,2.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,6.0,2.0,311.0,51.833332,195.0,262.0,43.666668,195.0,109.0,18.166666,40.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,14.0,3.0,627.0,44.785713,394.0,565.0,40.357143,394.0,109.0,7.785714,40.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,7.0,2.0,417.0,59.57143,269.0,328.0,46.857143,269.0,47.0,6.714286,19.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,28.0,4.0,476.0,17.0,79.0,118.0,4.214286,43.0,549.0,19.607143,170.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,52.0,4.0,1917.0,36.865383,275.0,703.0,13.519231,194.0,780.0,15.0,170.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,24.0,3.0,908.0,37.833332,407.0,238.0,9.916667,68.0,562.0,23.416666,170.0,YES
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,5.0,3.0,233.0,46.6,88.0,221.0,44.2,88.0,96.0,19.2,77.0,YES
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java,4.0,2.0,298.0,74.5,257.0,286.0,71.5,257.0,31.0,7.75,10.0,YES
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java,17.0,3.0,633.0,37.235294,336.0,551.0,32.411766,336.0,169.0,9.941176,44.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,13.0,3.0,85.0,6.5384617,26.0,-30.0,-2.3076923,3.0,476.0,36.615383,170.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,13.0,3.0,363.0,27.923077,216.0,315.0,24.23077,216.0,157.0,12.076923,40.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,13.0,3.0,330.0,25.384615,76.0,245.0,18.846153,75.0,358.0,27.538462,170.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,2.0,2.0,306.0,153.0,303.0,304.0,152.0,303.0,16.0,8.0,10.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,2.0,2.0,203.0,101.5,118.0,194.0,97.0,118.0,16.0,8.0,10.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,10.0,3.0,111.0,11.1,36.0,-71.0,-7.1,30.0,371.0,37.1,170.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,3.0,1.0,122.0,40.666668,113.0,87.0,29.0,113.0,24.0,8.0,11.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,2.0,1.0,110.0,55.0,91.0,109.0,54.5,91.0,19.0,9.5,11.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,33.0,3.0,1482.0,44.909092,531.0,432.0,13.090909,91.0,644.0,19.515152,170.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,14.0,3.0,495.0,35.357143,251.0,301.0,21.5,251.0,258.0,18.428572,44.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,2.0,1.0,751.0,375.5,691.0,601.0,300.5,691.0,29.0,14.5,21.0,YES
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java,2.0,1.0,36.0,18.0,30.0,36.0,18.0,30.0,8.0,4.0,4.0,NO
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java,5.0,2.0,353.0,70.6,188.0,340.0,68.0,188.0,92.0,18.4,77.0,NO
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java,7.0,3.0,214.0,30.571428,167.0,178.0,25.428572,167.0,173.0,24.714285,77.0,YES
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java,1.0,1.0,43.0,43.0,43.0,0.0,0.0,43.0,1.0,1.0,1.0,YES
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java,7.0,2.0,441.0,63.0,352.0,389.0,55.57143,352.0,118.0,16.857143,77.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,13.0,3.0,254.0,19.538462,183.0,188.0,14.461538,183.0,145.0,11.153846,44.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,2.0,2.0,191.0,95.5,189.0,189.0,94.5,189.0,16.0,8.0,10.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,2.0,2.0,171.0,85.5,166.0,168.0,84.0,166.0,24.0,12.0,13.0,YES
4,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java,3.0,2.0,109.0,36.333332,77.0,88.0,29.333334,77.0,70.0,23.333334,44.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,10.0,3.0,109.0,10.9,42.0,44.0,4.4,34.0,354.0,35.4,170.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,7.0,3.0,286.0,40.857143,204.0,244.0,34.857143,204.0,178.0,25.428572,44.0,NO
